,textID,sentiment
4980,677a1e2692,neutral
4981,937a0e0cfa,neutral
4982,2426b87d1a,neutral
4983,ad9ed9c5e9,negative
4984,4e2b8aa814,positive
4985,1307cc3ab9,positive
4986,0d6f4d55af,neutral
4987,b35f6a7408,neutral
4988,9f0e28a438,negative
4989,6e44cb034a,neutral
4990,9ef7c50e83,neutral
4991,bd6b984f76,positive
4992,592bff4a07,positive
4993,a67d82b862,negative
4994,b83cfda047,neutral
4995,4c9c34d336,neutral
4996,f46c7b4865,neutral
4997,4769d6feb4,positive
4998,7c3c9b0009,neutral
4999,f178273088,neutral
5000,e79c136fcb,neutral
5001,3627f662b9,positive
5002,79337a7309,positive
5003,2fc866059e,neutral
5004,39168d7e12,positive
5005,b69495190a,negative
5006,9fce0ac9cf,negative
5007,df783bff1f,neutral
5008,bcbff1c073,positive
5009,a5393bcaec,positive
5010,60d0bb5840,negative
5011,5e0a8390d1,negative
5012,e302d9c2ac,positive
5013,c757d2ef17,neutral
5014,531fe402e7,neutral
5015,a907e85507,neutral
5016,8893a30da7,neutral
5017,0bd03a386c,neutral
5018,d5d8969cec,neutral
5019,56b6fd6b1a,neutral
5020,f9e3ad266c,positive
5021,2e3afc2394,negative
5022,32d3c38b8e,positive
5023,a0216fc825,neutral
5024,5b841b5af1,neutral
5025,f9950b5b6b,positive
5026,0d9de8b085,negative
5027,e2f0cd4a0e,negative
5028,9033b9a61a,neutral
5029,72f03c778c,neutral
5030,98030f65f7,negative
5031,7f4c0feb6f,neutral
5032,a343a74b07,negative
5033,170874d02b,neutral
5034,9b5acf25d6,neutral
5035,126fe57139,neutral
5036,2302dea5a0,neutral
5037,57eb23af61,positive
5038,dd763b50ae,neutral
5039,9ae5678122,negative
5040,a30ac6968d,neutral
5041,67aa37e0aa,positive
5042,78458c5a51,positive
5043,2a7f29502f,positive
5044,568a49ab00,neutral
5045,45d99f1c41,positive
5046,80a97f2da4,positive
5047,b63ed6da62,neutral
5048,59d23b3db7,positive
5049,0fcb7c107c,neutral
5050,755b099d60,positive
5051,6416bec5a1,positive
5052,a7926a8506,negative
5053,f1249e2218,positive
5054,a14c57c2aa,neutral
5055,c94e19633a,positive
5056,fe1b3235db,neutral
5057,69b587d70a,neutral
5058,e1253c578b,positive
5059,d32d55433a,neutral
5060,beec54f5a1,positive
5061,584ed4d88e,negative
5062,a329b14fec,neutral
5063,247e9c28a5,positive
5064,d290b62835,neutral
5065,7c2724ae24,positive
5066,118850b843,neutral
5067,47dc43ade2,neutral
5068,954c2fd36e,neutral
5069,93b0bf18ce,negative
5070,029bb4b8c1,negative
5071,2823b638c9,positive
5072,b6c0001c04,negative
5073,43afc1a3c9,negative
5074,a472edc463,positive
5075,d434354e51,neutral
5076,ab0de04793,negative
5077,46104a21de,negative
5078,cfab7a12da,positive
5079,3fb8232118,neutral
5080,0c76360da8,negative
5081,f28b43561c,neutral
5082,e61d64740e,neutral
5083,6b51e69aa9,neutral
